SA,windowSize1:,7,windowSize2,3,perclass:,20,margin:,1.2,iteration:,1,PCA:,60,batch_size:,32,oa:,94.99154416547417,+-,0.0,kappa:,94.42115393636999,+-,0.0,aa:,97.60249277773802,+-,0.0,each_acc:,"[[ 99.7486174  100.         100.          99.9272198   98.83370956
  100.         100.          90.34752466  97.54164645  98.49600982
   98.47328244 100.          99.10714286  99.14285714  82.03642384
   97.98545048]]"
SA,windowSize1:,7,windowSize2,3,perclass:,20,margin:,1.2,iteration:,10,PCA:,60,batch_size:,32,oa:,95.59571818840715,+-,0.9818021480525628,kappa:,95.09848744401931,+-,1.0854484883630007,aa:,97.98570650600576,+-,0.29892193213548673,each_acc:,"['99.92+-0.14', '99.68+-0.63', '99.95+-0.14', '99.07+-1.45', '98.92+-1.21', '99.91+-0.11', '99.88+-0.11', '88.62+-7.21', '99.95+-0.09', '97.42+-1.42', '99.83+-0.27', '99.74+-0.57', '99.71+-0.31', '98.96+-1.05', '87.69+-7.06', '98.52+-0.71']"
SA,windowSize1:,7,windowSize2,3,perclass:,20,margin:,1.2,iteration:,10,PCA:,60,batch_size:,32,oa:,95.91834079800779,+-,0.5432536620753514,kappa:,95.45855218714249,+-,0.6025474921217101,aa:,98.15884314781943,+-,0.25799964979464046,each_acc:,"['99.99+-0.02', '100.00+-0.00', '100.00+-0.00', '99.70+-0.22', '99.41+-0.53', '99.97+-0.03', '99.98+-0.03', '88.20+-3.53', '99.92+-0.17', '97.02+-1.70', '99.86+-0.17', '99.98+-0.03', '99.54+-0.51', '98.16+-3.24', '90.48+-4.27', '98.32+-1.07']"
